filename,width,height,name,xmin,ymin,xmax,ymax,class,weight,w_cat
maksssksksss48.png,301,400,without_mask,85,152,190,279,2,0.8239194499017681,0.8
maksssksksss255.png,400,225,with_mask,1,77,8,83,1,0.24647140936821427,0.2
maksssksksss255.png,400,225,with_mask,43,82,51,89,1,0.24647140936821427,0.2
maksssksksss255.png,400,225,with_mask,7,95,22,110,1,0.24647140936821427,0.2
maksssksksss255.png,400,225,with_mask,33,115,45,130,1,0.24647140936821427,0.2
maksssksksss255.png,400,225,with_mask,73,89,94,111,1,0.24647140936821427,0.2
maksssksksss255.png,400,225,with_mask,88,78,97,90,1,0.24647140936821427,0.2
maksssksksss255.png,400,225,with_mask,100,73,108,82,1,0.24647140936821427,0.2
maksssksksss255.png,400,225,with_mask,128,78,133,84,1,0.24647140936821427,0.2
maksssksksss255.png,400,225,with_mask,117,85,124,93,1,0.24647140936821427,0.2
maksssksksss255.png,400,225,with_mask,122,99,136,115,1,0.24647140936821427,0.2
maksssksksss255.png,400,225,with_mask,138,93,146,105,1,0.24647140936821427,0.2
maksssksksss255.png,400,225,with_mask,149,91,172,113,1,0.24647140936821427,0.2
maksssksksss255.png,400,225,with_mask,169,127,195,157,1,0.24647140936821427,0.2
maksssksksss255.png,400,225,mask_weared_incorrect,176,84,181,89,0,0.24647140936821427,0.2
maksssksksss255.png,400,225,with_mask,234,99,244,114,1,0.24647140936821427,0.2
maksssksksss255.png,400,225,with_mask,254,87,262,97,1,0.24647140936821427,0.2
maksssksksss255.png,400,225,with_mask,269,105,283,121,1,0.24647140936821427,0.2
maksssksksss255.png,400,225,with_mask,308,112,372,181,1,0.24647140936821427,0.2
maksssksksss255.png,400,225,with_mask,365,153,389,182,1,0.24647140936821427,0.2
maksssksksss683.png,300,400,with_mask,96,87,216,214,1,0.20628683693516703,0.2
maksssksksss74.png,400,301,with_mask,2,160,36,197,1,0.23004193743388246,0.2
maksssksksss74.png,400,301,with_mask,27,120,43,138,1,0.23004193743388246,0.2
maksssksksss74.png,400,301,with_mask,44,112,55,125,1,0.23004193743388246,0.2
maksssksksss74.png,400,301,with_mask,64,101,74,110,1,0.23004193743388246,0.2
maksssksksss74.png,400,301,with_mask,5,105,14,113,1,0.23004193743388246,0.2
maksssksksss74.png,400,301,with_mask,72,123,87,136,1,0.23004193743388246,0.2
maksssksksss74.png,400,301,with_mask,89,103,100,115,1,0.23004193743388246,0.2
maksssksksss74.png,400,301,with_mask,92,135,138,184,1,0.23004193743388246,0.2
maksssksksss74.png,400,301,with_mask,112,103,122,111,1,0.23004193743388246,0.2
maksssksksss74.png,400,301,with_mask,148,108,155,114,1,0.23004193743388246,0.2
maksssksksss74.png,400,301,with_mask,155,113,166,123,1,0.23004193743388246,0.2
maksssksksss74.png,400,301,with_mask,169,128,186,146,1,0.23004193743388246,0.2
maksssksksss74.png,400,301,with_mask,205,121,230,147,1,0.23004193743388246,0.2
maksssksksss74.png,400,301,with_mask,199,114,208,128,1,0.23004193743388246,0.2
maksssksksss74.png,400,301,with_mask,175,112,182,119,1,0.23004193743388246,0.2
maksssksksss74.png,400,301,with_mask,229,102,240,111,1,0.23004193743388246,0.2
maksssksksss74.png,400,301,with_mask,276,115,286,123,1,0.23004193743388246,0.2
maksssksksss74.png,400,301,with_mask,277,101,284,108,1,0.23004193743388246,0.2
maksssksksss74.png,400,301,with_mask,294,128,304,138,1,0.23004193743388246,0.2
maksssksksss74.png,400,301,with_mask,288,107,295,112,1,0.23004193743388246,0.2
maksssksksss74.png,400,301,with_mask,307,116,315,125,1,0.23004193743388246,0.2
maksssksksss74.png,400,301,with_mask,321,125,340,144,1,0.23004193743388246,0.2
maksssksksss74.png,400,301,with_mask,352,116,362,126,1,0.23004193743388246,0.2
maksssksksss74.png,400,301,with_mask,391,129,400,149,1,0.23004193743388246,0.2
maksssksksss74.png,400,301,with_mask,379,112,391,122,1,0.23004193743388246,0.2
maksssksksss74.png,400,301,without_mask,215,103,221,109,2,0.23004193743388246,0.2
maksssksksss638.png,400,264,with_mask,53,100,108,158,1,0.20628683693516703,0.2
maksssksksss638.png,400,264,with_mask,279,95,360,181,1,0.20628683693516703,0.2
maksssksksss325.png,400,267,with_mask,177,58,208,91,1,0.26243525629576714,0.2
maksssksksss325.png,400,267,with_mask,26,113,44,130,1,0.26243525629576714,0.2
maksssksksss325.png,400,267,with_mask,57,130,72,143,1,0.26243525629576714,0.2
maksssksksss325.png,400,267,with_mask,117,133,129,147,1,0.26243525629576714,0.2
maksssksksss325.png,400,267,with_mask,89,138,98,150,1,0.26243525629576714,0.2
maksssksksss325.png,400,267,with_mask,102,147,112,158,1,0.26243525629576714,0.2
maksssksksss325.png,400,267,with_mask,250,138,261,150,1,0.26243525629576714,0.2
maksssksksss325.png,400,267,without_mask,246,172,254,182,2,0.26243525629576714,0.2
maksssksksss325.png,400,267,with_mask,302,101,317,121,1,0.26243525629576714,0.2
maksssksksss325.png,400,267,with_mask,333,108,347,127,1,0.26243525629576714,0.2
maksssksksss325.png,400,267,with_mask,359,66,383,99,1,0.26243525629576714,0.2
maksssksksss21.png,400,227,with_mask,40,137,109,218,1,0.3298133595284872,0.3
maksssksksss21.png,400,227,with_mask,54,57,111,112,1,0.3298133595284872,0.3
maksssksksss21.png,400,227,with_mask,189,78,246,140,1,0.3298133595284872,0.3
maksssksksss21.png,400,227,with_mask,311,48,358,98,1,0.3298133595284872,0.3
maksssksksss21.png,400,227,without_mask,182,32,221,60,2,0.3298133595284872,0.3
maksssksksss40.png,400,267,with_mask,65,87,106,134,1,0.3606949901768173,0.3
maksssksksss40.png,400,267,with_mask,203,75,232,114,1,0.3606949901768173,0.3
maksssksksss40.png,400,267,with_mask,258,77,297,123,1,0.3606949901768173,0.3
maksssksksss40.png,400,267,without_mask,367,80,394,112,2,0.3606949901768173,0.3
maksssksksss607.png,400,277,with_mask,67,70,146,161,1,0.20628683693516703,0.2
maksssksksss607.png,400,277,with_mask,239,81,357,175,1,0.20628683693516703,0.2
maksssksksss204.png,400,266,with_mask,73,133,118,188,1,0.20628683693516706,0.2
maksssksksss204.png,400,266,with_mask,137,103,175,143,1,0.20628683693516706,0.2
maksssksksss204.png,400,266,with_mask,175,96,203,121,1,0.20628683693516706,0.2
maksssksksss204.png,400,266,with_mask,220,91,252,123,1,0.20628683693516706,0.2
maksssksksss204.png,400,266,with_mask,254,101,294,144,1,0.20628683693516706,0.2
maksssksksss204.png,400,266,with_mask,278,51,313,88,1,0.20628683693516706,0.2
maksssksksss204.png,400,266,with_mask,27,113,45,139,1,0.20628683693516706,0.2
maksssksksss516.png,400,225,with_mask,89,81,111,111,1,0.20628683693516706,0.2
maksssksksss516.png,400,225,with_mask,128,62,158,92,1,0.20628683693516706,0.2
maksssksksss516.png,400,225,with_mask,158,58,178,82,1,0.20628683693516706,0.2
maksssksksss516.png,400,225,with_mask,192,50,221,83,1,0.20628683693516706,0.2
maksssksksss516.png,400,225,with_mask,254,78,284,108,1,0.20628683693516706,0.2
maksssksksss516.png,400,225,with_mask,327,61,346,81,1,0.20628683693516706,0.2
maksssksksss516.png,400,225,with_mask,35,64,51,80,1,0.20628683693516706,0.2
maksssksksss509.png,400,225,with_mask,151,1,242,57,1,0.20628683693516703,0.2
maksssksksss108.png,400,225,with_mask,155,29,180,51,1,0.3298133595284872,0.3
maksssksksss108.png,400,225,with_mask,206,35,228,58,1,0.3298133595284872,0.3
maksssksksss108.png,400,225,with_mask,332,67,346,81,1,0.3298133595284872,0.3
maksssksksss108.png,400,225,with_mask,362,68,376,82,1,0.3298133595284872,0.3
maksssksksss108.png,400,225,without_mask,267,72,278,83,2,0.3298133595284872,0.3
maksssksksss805.png,400,225,with_mask,38,3,90,55,1,0.20628683693516703,0.2
maksssksksss805.png,400,225,with_mask,173,7,225,58,1,0.20628683693516703,0.2
maksssksksss805.png,400,225,with_mask,307,7,351,53,1,0.20628683693516703,0.2
maksssksksss805.png,400,225,with_mask,285,97,335,151,1,0.20628683693516703,0.2
maksssksksss805.png,400,225,with_mask,175,101,225,148,1,0.20628683693516703,0.2
maksssksksss805.png,400,225,with_mask,46,90,93,146,1,0.20628683693516703,0.2
maksssksksss805.png,400,225,with_mask,49,195,93,225,1,0.20628683693516703,0.2
maksssksksss805.png,400,225,with_mask,178,193,218,225,1,0.20628683693516703,0.2
maksssksksss805.png,400,225,with_mask,305,196,362,225,1,0.20628683693516703,0.2
maksssksksss432.png,400,243,with_mask,181,75,247,148,1,0.20628683693516703,0.2
maksssksksss248.png,301,400,without_mask,126,186,185,295,2,0.8239194499017681,0.8
maksssksksss789.png,400,255,with_mask,32,24,59,54,1,0.20628683693516703,0.2
maksssksksss789.png,400,255,with_mask,161,40,179,53,1,0.20628683693516703,0.2
maksssksksss789.png,400,255,with_mask,272,53,288,70,1,0.20628683693516703,0.2
maksssksksss789.png,400,255,with_mask,290,40,304,58,1,0.20628683693516703,0.2
maksssksksss295.png,267,400,with_mask,92,76,168,162,1,0.20628683693516703,0.2
maksssksksss532.png,301,400,with_mask,71,197,169,322,1,0.20628683693516703,0.2
maksssksksss409.png,301,400,with_mask,91,208,172,320,1,0.20628683693516703,0.2
maksssksksss689.png,560,315,with_mask,293,153,361,212,1,0.20628683693516703,0.2
maksssksksss778.png,400,267,with_mask,57,21,88,59,1,0.206286836935167,0.2
maksssksksss778.png,400,267,with_mask,84,108,123,147,1,0.206286836935167,0.2
maksssksksss778.png,400,267,with_mask,176,53,202,81,1,0.206286836935167,0.2
maksssksksss778.png,400,267,with_mask,223,36,252,70,1,0.206286836935167,0.2
maksssksksss778.png,400,267,with_mask,315,87,379,146,1,0.206286836935167,0.2
maksssksksss403.png,301,400,with_mask,96,226,199,350,1,0.20628683693516703,0.2
maksssksksss755.png,400,226,with_mask,46,44,61,69,1,0.20628683693516703,0.2
maksssksksss755.png,400,226,with_mask,36,98,47,121,1,0.20628683693516703,0.2
maksssksksss755.png,400,226,with_mask,75,139,84,160,1,0.20628683693516703,0.2
maksssksksss755.png,400,226,with_mask,89,35,113,57,1,0.20628683693516703,0.2
maksssksksss755.png,400,226,with_mask,127,25,147,49,1,0.20628683693516703,0.2
maksssksksss755.png,400,226,with_mask,250,126,274,153,1,0.20628683693516703,0.2
maksssksksss755.png,400,226,with_mask,248,71,269,96,1,0.20628683693516703,0.2
maksssksksss755.png,400,226,with_mask,330,24,350,48,1,0.20628683693516703,0.2
maksssksksss177.png,400,300,with_mask,276,76,324,118,1,0.20628683693516703,0.2
maksssksksss177.png,400,300,with_mask,154,147,199,194,1,0.20628683693516703,0.2
maksssksksss358.png,400,300,with_mask,91,64,126,106,1,0.20628683693516703,0.2
maksssksksss358.png,400,300,with_mask,179,65,221,109,1,0.20628683693516703,0.2
maksssksksss358.png,400,300,with_mask,268,82,300,115,1,0.20628683693516703,0.2
maksssksksss358.png,400,300,with_mask,300,86,341,125,1,0.20628683693516703,0.2
maksssksksss235.png,400,300,with_mask,310,80,342,116,1,0.20628683693516703,0.2
maksssksksss235.png,400,300,with_mask,221,104,231,119,1,0.20628683693516703,0.2
maksssksksss235.png,400,300,with_mask,247,106,264,118,1,0.20628683693516703,0.2
maksssksksss235.png,400,300,with_mask,265,103,274,114,1,0.20628683693516703,0.2
maksssksksss58.png,400,267,with_mask,25,75,43,95,1,0.20628683693516703,0.2
maksssksksss58.png,400,267,with_mask,52,68,67,84,1,0.20628683693516703,0.2
maksssksksss58.png,400,267,with_mask,74,61,86,74,1,0.20628683693516703,0.2
maksssksksss58.png,400,267,with_mask,98,78,117,97,1,0.20628683693516703,0.2
maksssksksss58.png,400,267,with_mask,159,75,178,94,1,0.20628683693516703,0.2
maksssksksss58.png,400,267,with_mask,187,49,220,84,1,0.20628683693516703,0.2
maksssksksss58.png,400,267,with_mask,234,53,251,76,1,0.20628683693516703,0.2
maksssksksss58.png,400,267,with_mask,273,81,285,93,1,0.20628683693516703,0.2
maksssksksss58.png,400,267,with_mask,297,65,314,85,1,0.20628683693516703,0.2
maksssksksss58.png,400,267,with_mask,335,81,349,97,1,0.20628683693516703,0.2
maksssksksss58.png,400,267,with_mask,369,73,383,90,1,0.20628683693516703,0.2
maksssksksss58.png,400,267,with_mask,385,72,393,85,1,0.20628683693516703,0.2
maksssksksss58.png,400,267,with_mask,107,59,118,69,1,0.20628683693516703,0.2
maksssksksss494.png,267,400,with_mask,91,80,163,158,1,0.20628683693516703,0.2
maksssksksss697.png,400,300,with_mask,39,83,149,216,1,0.20628683693516703,0.2
maksssksksss697.png,400,300,with_mask,239,95,368,235,1,0.20628683693516703,0.2
maksssksksss630.png,301,400,with_mask,92,233,151,338,1,0.20628683693516703,0.2
maksssksksss173.png,400,294,with_mask,48,94,72,116,1,0.5880402750491159,0.5
maksssksksss173.png,400,294,mask_weared_incorrect,331,77,356,106,0,0.5880402750491159,0.5
maksssksksss79.png,400,400,with_mask,60,121,87,148,1,0.206286836935167,0.2
maksssksksss79.png,400,400,with_mask,183,117,208,146,1,0.206286836935167,0.2
maksssksksss79.png,400,400,with_mask,239,165,256,183,1,0.206286836935167,0.2
maksssksksss79.png,400,400,with_mask,282,149,300,169,1,0.206286836935167,0.2
maksssksksss79.png,400,400,with_mask,330,100,356,128,1,0.206286836935167,0.2
maksssksksss394.png,400,218,with_mask,142,13,249,133,1,0.20628683693516703,0.2
maksssksksss457.png,400,300,with_mask,270,98,313,142,1,0.3092256057629339,0.3
maksssksksss457.png,400,300,with_mask,189,60,228,100,1,0.3092256057629339,0.3
maksssksksss457.png,400,300,with_mask,122,73,150,100,1,0.3092256057629339,0.3
maksssksksss457.png,400,300,without_mask,6,68,41,109,2,0.3092256057629339,0.3
maksssksksss457.png,400,300,with_mask,334,92,351,110,1,0.3092256057629339,0.3
maksssksksss457.png,400,300,with_mask,389,56,400,83,1,0.3092256057629339,0.3
maksssksksss578.png,400,282,without_mask,139,213,153,231,2,0.4121643745907007,0.4
maksssksksss578.png,400,282,with_mask,191,117,222,154,1,0.4121643745907007,0.4
maksssksksss578.png,400,282,with_mask,307,123,340,161,1,0.4121643745907007,0.4
maksssksksss714.png,400,300,with_mask,78,139,108,174,1,0.20628683693516703,0.2
maksssksksss714.png,400,300,with_mask,180,155,206,182,1,0.20628683693516703,0.2
maksssksksss714.png,400,300,with_mask,305,189,326,212,1,0.20628683693516703,0.2
maksssksksss714.png,400,300,with_mask,375,124,400,157,1,0.20628683693516703,0.2
maksssksksss151.png,400,200,without_mask,59,131,64,138,2,0.3444007858546169,0.3
maksssksksss151.png,400,200,with_mask,82,127,89,134,1,0.3444007858546169,0.3
maksssksksss151.png,400,200,with_mask,101,142,105,146,1,0.3444007858546169,0.3
maksssksksss151.png,400,200,with_mask,111,132,116,138,1,0.3444007858546169,0.3
maksssksksss151.png,400,200,with_mask,126,131,132,138,1,0.3444007858546169,0.3
maksssksksss151.png,400,200,with_mask,134,134,139,140,1,0.3444007858546169,0.3
maksssksksss151.png,400,200,with_mask,143,134,149,139,1,0.3444007858546169,0.3
maksssksksss151.png,400,200,mask_weared_incorrect,170,142,180,152,0,0.3444007858546169,0.3
maksssksksss151.png,400,200,with_mask,225,105,235,117,1,0.3444007858546169,0.3
maksssksksss151.png,400,200,with_mask,278,100,288,113,1,0.3444007858546169,0.3
maksssksksss582.png,400,400,with_mask,160,127,321,309,1,0.20628683693516703,0.2
maksssksksss565.png,301,400,without_mask,134,191,229,316,2,0.8239194499017681,0.8
maksssksksss411.png,400,267,with_mask,21,98,43,120,1,0.28349091355599215,0.2
maksssksksss411.png,400,267,without_mask,84,81,111,114,2,0.28349091355599215,0.2
maksssksksss411.png,400,267,with_mask,142,101,174,141,1,0.28349091355599215,0.2
maksssksksss411.png,400,267,with_mask,191,91,217,117,1,0.28349091355599215,0.2
maksssksksss411.png,400,267,with_mask,226,63,260,100,1,0.28349091355599215,0.2
maksssksksss411.png,400,267,with_mask,299,85,313,104,1,0.28349091355599215,0.2
maksssksksss411.png,400,267,with_mask,321,60,353,95,1,0.28349091355599215,0.2
maksssksksss411.png,400,267,with_mask,370,94,396,122,1,0.28349091355599215,0.2
maksssksksss393.png,400,400,with_mask,44,88,161,206,1,0.20628683693516703,0.2
maksssksksss393.png,400,400,with_mask,241,261,365,390,1,0.20628683693516703,0.2
maksssksksss523.png,400,267,without_mask,81,92,167,190,2,0.5151031434184676,0.5
maksssksksss523.png,400,267,with_mask,192,96,268,171,1,0.5151031434184676,0.5
maksssksksss753.png,400,267,with_mask,198,136,238,177,1,0.28349091355599215,0.2
maksssksksss753.png,400,267,with_mask,9,115,17,124,1,0.28349091355599215,0.2
maksssksksss753.png,400,267,with_mask,50,124,53,133,1,0.28349091355599215,0.2
maksssksksss753.png,400,267,with_mask,93,122,99,130,1,0.28349091355599215,0.2
maksssksksss753.png,400,267,with_mask,105,119,113,127,1,0.28349091355599215,0.2
maksssksksss753.png,400,267,with_mask,148,123,154,133,1,0.28349091355599215,0.2
maksssksksss753.png,400,267,without_mask,135,115,144,125,2,0.28349091355599215,0.2
maksssksksss753.png,400,267,with_mask,170,116,177,126,1,0.28349091355599215,0.2
maksssksksss753.png,400,267,with_mask,194,117,202,128,1,0.28349091355599215,0.2
maksssksksss753.png,400,267,with_mask,259,120,265,130,1,0.28349091355599215,0.2
maksssksksss753.png,400,267,with_mask,277,117,281,125,1,0.28349091355599215,0.2
maksssksksss753.png,400,267,with_mask,293,124,298,132,1,0.28349091355599215,0.2
maksssksksss753.png,400,267,with_mask,346,87,353,93,1,0.28349091355599215,0.2
maksssksksss753.png,400,267,with_mask,374,119,378,126,1,0.28349091355599215,0.2
maksssksksss753.png,400,267,without_mask,352,117,359,126,2,0.28349091355599215,0.2
maksssksksss753.png,400,267,with_mask,353,103,360,110,1,0.28349091355599215,0.2
maksssksksss67.png,400,300,with_mask,78,58,92,75,1,0.20628683693516703,0.2
maksssksksss67.png,400,300,with_mask,153,48,167,65,1,0.20628683693516703,0.2
maksssksksss67.png,400,300,with_mask,234,68,247,86,1,0.20628683693516703,0.2
maksssksksss67.png,400,300,with_mask,292,64,305,86,1,0.20628683693516703,0.2
maksssksksss329.png,400,267,with_mask,44,25,95,81,1,0.20628683693516703,0.2
maksssksksss329.png,400,267,with_mask,50,121,89,158,1,0.20628683693516703,0.2
maksssksksss329.png,400,267,with_mask,41,210,88,260,1,0.20628683693516703,0.2
maksssksksss329.png,400,267,with_mask,176,29,228,85,1,0.20628683693516703,0.2
maksssksksss329.png,400,267,with_mask,175,123,225,169,1,0.20628683693516703,0.2
maksssksksss329.png,400,267,with_mask,177,212,227,259,1,0.20628683693516703,0.2
maksssksksss329.png,400,267,with_mask,312,28,360,81,1,0.20628683693516703,0.2
maksssksksss329.png,400,267,with_mask,302,118,346,169,1,0.20628683693516703,0.2
maksssksksss329.png,400,267,with_mask,288,182,368,264,1,0.20628683693516703,0.2
maksssksksss84.png,512,354,with_mask,64,129,110,174,1,0.20628683693516703,0.2
maksssksksss84.png,512,354,with_mask,166,136,222,196,1,0.20628683693516703,0.2
maksssksksss84.png,512,354,with_mask,383,126,430,184,1,0.20628683693516703,0.2
maksssksksss656.png,400,245,with_mask,26,56,43,77,1,0.23716846758349708,0.2
maksssksksss656.png,400,245,with_mask,57,69,77,87,1,0.23716846758349708,0.2
maksssksksss656.png,400,245,with_mask,115,51,126,65,1,0.23716846758349708,0.2
maksssksksss656.png,400,245,with_mask,133,61,152,85,1,0.23716846758349708,0.2
maksssksksss656.png,400,245,with_mask,143,51,155,66,1,0.23716846758349708,0.2
maksssksksss656.png,400,245,with_mask,155,59,171,78,1,0.23716846758349708,0.2
maksssksksss656.png,400,245,with_mask,172,107,192,127,1,0.23716846758349708,0.2
maksssksksss656.png,400,245,with_mask,171,56,177,70,1,0.23716846758349708,0.2
maksssksksss656.png,400,245,with_mask,186,60,197,75,1,0.23716846758349708,0.2
maksssksksss656.png,400,245,with_mask,205,58,217,75,1,0.23716846758349708,0.2
maksssksksss656.png,400,245,with_mask,216,58,233,78,1,0.23716846758349708,0.2
maksssksksss656.png,400,245,with_mask,238,67,253,83,1,0.23716846758349708,0.2
maksssksksss656.png,400,245,with_mask,253,72,268,91,1,0.23716846758349708,0.2
maksssksksss656.png,400,245,with_mask,275,77,296,97,1,0.23716846758349708,0.2
maksssksksss656.png,400,245,with_mask,284,47,293,60,1,0.23716846758349708,0.2
maksssksksss656.png,400,245,with_mask,301,55,315,72,1,0.23716846758349708,0.2
maksssksksss656.png,400,245,without_mask,316,56,330,71,2,0.23716846758349708,0.2
maksssksksss656.png,400,245,with_mask,332,56,340,67,1,0.23716846758349708,0.2
maksssksksss656.png,400,245,with_mask,345,51,361,67,1,0.23716846758349708,0.2
maksssksksss656.png,400,245,with_mask,366,54,385,73,1,0.23716846758349708,0.2
maksssksksss546.png,301,400,with_mask,27,177,140,311,1,0.20628683693516703,0.2
maksssksksss267.png,400,267,with_mask,161,23,185,45,1,0.20628683693516703,0.2
maksssksksss267.png,400,267,with_mask,225,18,247,42,1,0.20628683693516703,0.2
maksssksksss267.png,400,267,with_mask,197,75,216,100,1,0.20628683693516703,0.2
maksssksksss267.png,400,267,with_mask,272,114,295,138,1,0.20628683693516703,0.2
maksssksksss709.png,301,400,with_mask,49,183,139,294,1,0.20628683693516703,0.2
maksssksksss242.png,400,300,with_mask,156,80,222,155,1,0.20628683693516703,0.2
maksssksksss807.png,400,267,with_mask,19,47,35,61,1,0.29112093429382235,0.2
maksssksksss807.png,400,267,with_mask,58,42,73,57,1,0.29112093429382235,0.2
maksssksksss807.png,400,267,with_mask,85,63,93,71,1,0.29112093429382235,0.2
maksssksksss807.png,400,267,with_mask,108,56,125,69,1,0.29112093429382235,0.2
maksssksksss807.png,400,267,with_mask,165,28,184,49,1,0.29112093429382235,0.2
maksssksksss807.png,400,267,with_mask,212,34,230,58,1,0.29112093429382235,0.2
maksssksksss807.png,400,267,mask_weared_incorrect,248,59,259,70,0,0.29112093429382235,0.2
maksssksksss807.png,400,267,with_mask,274,37,296,62,1,0.29112093429382235,0.2
maksssksksss807.png,400,267,with_mask,370,22,394,44,1,0.29112093429382235,0.2
maksssksksss316.png,400,315,without_mask,157,82,179,113,2,0.3606949901768173,0.3
maksssksksss316.png,400,315,with_mask,91,38,133,78,1,0.3606949901768173,0.3
maksssksksss316.png,400,315,with_mask,241,63,281,105,1,0.3606949901768173,0.3
maksssksksss316.png,400,315,with_mask,312,67,332,110,1,0.3606949901768173,0.3
maksssksksss651.png,400,226,with_mask,186,41,217,77,1,0.20628683693516703,0.2
maksssksksss528.png,301,400,without_mask,43,169,149,308,2,0.8239194499017681,0.8
maksssksksss214.png,400,257,with_mask,14,61,61,110,1,0.20628683693516706,0.2
maksssksksss214.png,400,257,with_mask,151,96,176,121,1,0.20628683693516706,0.2
maksssksksss214.png,400,257,with_mask,166,110,199,149,1,0.20628683693516706,0.2
maksssksksss214.png,400,257,with_mask,241,109,266,135,1,0.20628683693516706,0.2
maksssksksss214.png,400,257,with_mask,286,58,331,112,1,0.20628683693516706,0.2
maksssksksss214.png,400,257,with_mask,277,75,288,87,1,0.20628683693516706,0.2
maksssksksss214.png,400,257,with_mask,244,82,254,91,1,0.20628683693516706,0.2
maksssksksss633.png,400,400,with_mask,269,138,324,190,1,0.20628683693516703,0.2
maksssksksss399.png,400,267,with_mask,305,93,334,135,1,0.28349091355599215,0.2
maksssksksss399.png,400,267,with_mask,324,84,351,111,1,0.28349091355599215,0.2
maksssksksss399.png,400,267,with_mask,191,98,228,134,1,0.28349091355599215,0.2
maksssksksss399.png,400,267,with_mask,155,60,183,96,1,0.28349091355599215,0.2
maksssksksss399.png,400,267,with_mask,106,70,129,98,1,0.28349091355599215,0.2
maksssksksss399.png,400,267,with_mask,51,54,81,90,1,0.28349091355599215,0.2
maksssksksss399.png,400,267,with_mask,236,54,275,87,1,0.28349091355599215,0.2
maksssksksss399.png,400,267,without_mask,267,56,298,91,2,0.28349091355599215,0.2
maksssksksss369.png,301,400,with_mask,123,139,217,267,1,0.20628683693516703,0.2
maksssksksss547.png,400,267,with_mask,84,39,100,56,1,0.20628683693516703,0.2
maksssksksss547.png,400,267,with_mask,192,31,212,51,1,0.20628683693516703,0.2
maksssksksss547.png,400,267,with_mask,315,48,332,68,1,0.20628683693516703,0.2
maksssksksss799.png,400,300,with_mask,29,66,47,82,1,0.20628683693516706,0.2
maksssksksss799.png,400,300,with_mask,45,41,65,63,1,0.20628683693516706,0.2
maksssksksss799.png,400,300,with_mask,11,217,65,263,1,0.20628683693516706,0.2
maksssksksss799.png,400,300,with_mask,84,239,134,285,1,0.20628683693516706,0.2
maksssksksss799.png,400,300,with_mask,304,210,325,230,1,0.20628683693516706,0.2
maksssksksss799.png,400,300,with_mask,317,249,333,266,1,0.20628683693516706,0.2
maksssksksss799.png,400,300,with_mask,340,251,369,275,1,0.20628683693516706,0.2
maksssksksss809.png,400,352,without_mask,21,78,65,119,2,0.4121643745907007,0.4
maksssksksss809.png,400,352,with_mask,134,77,188,128,1,0.4121643745907007,0.4
maksssksksss809.png,400,352,with_mask,290,43,335,93,1,0.4121643745907007,0.4
maksssksksss110.png,400,267,without_mask,6,111,43,148,2,0.6101235454133292,0.6
maksssksksss110.png,400,267,without_mask,22,20,49,46,2,0.6101235454133292,0.6
maksssksksss110.png,400,267,with_mask,48,12,70,37,1,0.6101235454133292,0.6
maksssksksss110.png,400,267,with_mask,113,1,136,24,1,0.6101235454133292,0.6
maksssksksss110.png,400,267,without_mask,78,17,106,46,2,0.6101235454133292,0.6
maksssksksss110.png,400,267,without_mask,97,66,115,86,2,0.6101235454133292,0.6
maksssksksss110.png,400,267,without_mask,70,111,104,145,2,0.6101235454133292,0.6
maksssksksss110.png,400,267,without_mask,42,157,85,186,2,0.6101235454133292,0.6
maksssksksss110.png,400,267,with_mask,59,205,111,264,1,0.6101235454133292,0.6
maksssksksss110.png,400,267,without_mask,116,155,172,198,2,0.6101235454133292,0.6
maksssksksss110.png,400,267,without_mask,112,85,149,118,2,0.6101235454133292,0.6
maksssksksss110.png,400,267,without_mask,124,27,153,47,2,0.6101235454133292,0.6
maksssksksss110.png,400,267,without_mask,163,29,189,53,2,0.6101235454133292,0.6
maksssksksss110.png,400,267,with_mask,186,18,215,44,1,0.6101235454133292,0.6
maksssksksss110.png,400,267,with_mask,178,77,214,111,1,0.6101235454133292,0.6
maksssksksss110.png,400,267,without_mask,216,57,241,84,2,0.6101235454133292,0.6
maksssksksss110.png,400,267,without_mask,237,15,268,46,2,0.6101235454133292,0.6
maksssksksss110.png,400,267,without_mask,281,19,308,40,2,0.6101235454133292,0.6
maksssksksss110.png,400,267,without_mask,286,60,311,84,2,0.6101235454133292,0.6
maksssksksss110.png,400,267,with_mask,253,94,293,135,1,0.6101235454133292,0.6
maksssksksss110.png,400,267,without_mask,236,161,273,195,2,0.6101235454133292,0.6
maksssksksss110.png,400,267,with_mask,282,194,322,232,1,0.6101235454133292,0.6
maksssksksss110.png,400,267,with_mask,314,115,350,152,1,0.6101235454133292,0.6
maksssksksss110.png,400,267,without_mask,335,27,359,52,2,0.6101235454133292,0.6
maksssksksss110.png,400,267,without_mask,381,14,400,34,2,0.6101235454133292,0.6
maksssksksss110.png,400,267,with_mask,356,72,385,98,1,0.6101235454133292,0.6
maksssksksss288.png,400,225,with_mask,28,201,52,216,1,0.20628683693516703,0.2
maksssksksss288.png,400,225,with_mask,143,93,175,126,1,0.20628683693516703,0.2
maksssksksss288.png,400,225,with_mask,198,97,229,125,1,0.20628683693516703,0.2
maksssksksss146.png,400,267,with_mask,119,122,184,192,1,0.20628683693516703,0.2
maksssksksss146.png,400,267,with_mask,265,90,324,153,1,0.20628683693516703,0.2
maksssksksss273.png,301,400,with_mask,81,143,187,277,1,0.20628683693516703,0.2
