filename,width,height,name,xmin,ymin,xmax,ymax,weight,class,w_cat
maksssksksss386.png,400,268,with_mask,228,67,248,88,0.42837262606417814,2,0.4
maksssksksss386.png,400,268,with_mask,249,76,262,90,0.42837262606417814,2,0.4
maksssksksss386.png,400,268,with_mask,262,68,273,81,0.42837262606417814,2,0.4
maksssksksss386.png,400,268,without_mask,283,73,288,80,0.42837262606417814,3,0.4
maksssksksss386.png,400,268,without_mask,290,72,295,78,0.42837262606417814,3,0.4
maksssksksss386.png,400,268,with_mask,314,75,320,81,0.42837262606417814,2,0.4
maksssksksss790.png,301,400,with_mask,124,159,226,288,0.20628683693516703,2,0.2
maksssksksss464.png,400,300,with_mask,57,67,107,122,0.20628683693516703,2,0.2
maksssksksss464.png,400,300,with_mask,188,111,218,146,0.20628683693516703,2,0.2
maksssksksss464.png,400,300,with_mask,233,83,262,117,0.20628683693516703,2,0.2
maksssksksss464.png,400,300,with_mask,268,187,290,216,0.20628683693516703,2,0.2
maksssksksss779.png,400,266,with_mask,23,43,59,82,0.206286836935167,2,0.2
maksssksksss779.png,400,266,with_mask,77,20,112,61,0.206286836935167,2,0.2
maksssksksss779.png,400,266,with_mask,139,41,163,71,0.206286836935167,2,0.2
maksssksksss779.png,400,266,with_mask,189,71,212,98,0.206286836935167,2,0.2
maksssksksss779.png,400,266,with_mask,323,77,335,97,0.206286836935167,2,0.2
maksssksksss0.png,512,366,without_mask,79,105,109,142,0.6180419122462344,3,0.6
maksssksksss0.png,512,366,with_mask,185,100,226,144,0.6180419122462344,2,0.6
maksssksksss0.png,512,366,without_mask,325,90,360,141,0.6180419122462344,3,0.6
maksssksksss571.png,301,400,without_mask,122,196,210,319,0.8239194499017681,3,0.8
maksssksksss732.png,400,268,with_mask,291,47,323,83,0.3606949901768173,2,0.3
maksssksksss732.png,400,268,with_mask,347,51,359,66,0.3606949901768173,2,0.3
maksssksksss732.png,400,268,with_mask,230,49,259,79,0.3606949901768173,2,0.3
maksssksksss732.png,400,268,with_mask,197,49,221,79,0.3606949901768173,2,0.3
maksssksksss732.png,400,268,with_mask,151,46,175,68,0.3606949901768173,2,0.3
maksssksksss732.png,400,268,with_mask,107,47,129,72,0.3606949901768173,2,0.3
maksssksksss732.png,400,268,without_mask,59,54,75,74,0.3606949901768173,3,0.3
maksssksksss732.png,400,268,without_mask,39,63,57,84,0.3606949901768173,3,0.3
maksssksksss652.png,301,400,with_mask,30,184,142,327,0.20628683693516703,2,0.2
maksssksksss828.png,301,400,with_mask,65,174,180,323,0.20628683693516703,2,0.2
maksssksksss328.png,301,400,with_mask,82,139,187,270,0.20628683693516703,2,0.2
maksssksksss456.png,400,300,with_mask,171,70,232,141,0.20628683693516703,2,0.2
maksssksksss827.png,301,400,with_mask,48,144,177,307,0.20628683693516703,2,0.2
maksssksksss226.png,400,225,with_mask,145,56,209,121,0.20628683693516703,2,0.2
maksssksksss177.png,400,300,with_mask,276,76,324,118,0.20628683693516703,2,0.2
maksssksksss177.png,400,300,with_mask,154,147,199,194,0.20628683693516703,2,0.2
maksssksksss42.png,400,353,with_mask,36,73,95,141,0.20628683693516703,2,0.2
maksssksksss42.png,400,353,with_mask,175,67,228,133,0.20628683693516703,2,0.2
maksssksksss42.png,400,353,with_mask,304,67,363,135,0.20628683693516703,2,0.2
maksssksksss42.png,400,353,with_mask,33,244,95,312,0.20628683693516703,2,0.2
maksssksksss42.png,400,353,with_mask,170,248,231,321,0.20628683693516703,2,0.2
maksssksksss42.png,400,353,with_mask,306,248,366,313,0.20628683693516703,2,0.2
maksssksksss396.png,400,300,with_mask,24,118,55,151,0.3298133595284872,2,0.3
maksssksksss396.png,400,300,with_mask,83,140,116,176,0.3298133595284872,2,0.3
maksssksksss396.png,400,300,with_mask,167,97,210,142,0.3298133595284872,2,0.3
maksssksksss396.png,400,300,with_mask,269,142,291,165,0.3298133595284872,2,0.3
maksssksksss396.png,400,300,without_mask,310,86,366,135,0.3298133595284872,3,0.3
maksssksksss500.png,301,400,with_mask,113,230,216,368,0.20628683693516703,2,0.2
maksssksksss117.png,301,400,with_mask,131,224,227,346,0.20628683693516703,2,0.2
maksssksksss541.png,301,400,with_mask,104,144,213,285,0.20628683693516703,2,0.2
maksssksksss492.png,301,400,with_mask,60,154,161,278,0.20628683693516703,2,0.2
maksssksksss279.png,400,266,with_mask,290,80,341,135,0.6180419122462344,2,0.6
maksssksksss279.png,400,266,without_mask,48,237,79,266,0.6180419122462344,3,0.6
maksssksksss279.png,400,266,without_mask,117,248,147,266,0.6180419122462344,3,0.6
maksssksksss28.png,400,300,with_mask,105,23,170,96,0.20628683693516703,2,0.2
maksssksksss772.png,267,400,without_mask,45,190,80,235,0.8239194499017681,3,0.8
maksssksksss772.png,267,400,without_mask,108,150,169,212,0.8239194499017681,3,0.8
maksssksksss286.png,400,300,with_mask,76,72,113,110,0.20628683693516703,2,0.2
maksssksksss286.png,400,300,with_mask,236,94,274,134,0.20628683693516703,2,0.2
maksssksksss116.png,400,225,with_mask,116,88,150,122,0.206286836935167,2,0.2
maksssksksss116.png,400,225,with_mask,160,79,193,118,0.206286836935167,2,0.2
maksssksksss116.png,400,225,with_mask,235,43,272,87,0.206286836935167,2,0.2
maksssksksss116.png,400,225,with_mask,304,68,336,102,0.206286836935167,2,0.2
maksssksksss116.png,400,225,with_mask,379,61,399,96,0.206286836935167,2,0.2
maksssksksss174.png,400,272,with_mask,44,63,95,117,0.20628683693516703,2,0.2
maksssksksss174.png,400,272,with_mask,102,60,142,104,0.20628683693516703,2,0.2
maksssksksss174.png,400,272,with_mask,196,44,250,100,0.20628683693516703,2,0.2
maksssksksss174.png,400,272,with_mask,351,54,392,102,0.20628683693516703,2,0.2
maksssksksss38.png,400,285,with_mask,194,102,230,139,0.5151031434184676,2,0.5
maksssksksss38.png,400,285,without_mask,252,116,284,149,0.5151031434184676,3,0.5
maksssksksss766.png,301,400,with_mask,86,177,188,305,0.20628683693516703,2,0.2
maksssksksss731.png,400,400,with_mask,93,136,136,181,0.20628683693516703,2,0.2
maksssksksss731.png,400,400,with_mask,248,93,309,163,0.20628683693516703,2,0.2
maksssksksss8.png,301,400,with_mask,75,271,152,385,0.20628683693516703,2,0.2
maksssksksss449.png,400,381,with_mask,94,60,118,83,0.20628683693516703,2,0.2
maksssksksss449.png,400,381,with_mask,124,72,147,93,0.20628683693516703,2,0.2
maksssksksss449.png,400,381,with_mask,157,44,186,78,0.20628683693516703,2,0.2
maksssksksss449.png,400,381,with_mask,265,242,295,276,0.20628683693516703,2,0.2
maksssksksss3.png,400,271,with_mask,52,53,73,76,0.20628683693516703,2,0.2
maksssksksss3.png,400,271,with_mask,72,53,92,75,0.20628683693516703,2,0.2
maksssksksss3.png,400,271,with_mask,112,51,120,68,0.20628683693516703,2,0.2
maksssksksss3.png,400,271,with_mask,155,60,177,83,0.20628683693516703,2,0.2
maksssksksss3.png,400,271,with_mask,189,59,210,80,0.20628683693516703,2,0.2
maksssksksss3.png,400,271,with_mask,235,57,257,78,0.20628683693516703,2,0.2
maksssksksss3.png,400,271,with_mask,289,60,309,83,0.20628683693516703,2,0.2
maksssksksss3.png,400,271,with_mask,313,68,333,90,0.20628683693516703,2,0.2
maksssksksss3.png,400,271,with_mask,351,35,364,59,0.20628683693516703,2,0.2
maksssksksss629.png,301,400,with_mask,130,235,234,380,0.20628683693516703,2,0.2
maksssksksss718.png,400,267,with_mask,61,39,96,95,0.29112093429382235,2,0.2
maksssksksss718.png,400,267,with_mask,90,49,136,110,0.29112093429382235,2,0.2
maksssksksss718.png,400,267,with_mask,157,50,193,103,0.29112093429382235,2,0.2
maksssksksss718.png,400,267,with_mask,205,73,233,113,0.29112093429382235,2,0.2
maksssksksss718.png,400,267,with_mask,251,42,274,82,0.29112093429382235,2,0.2
maksssksksss718.png,400,267,with_mask,285,71,311,104,0.29112093429382235,2,0.2
maksssksksss718.png,400,267,mask_weared_incorrect,312,69,328,98,0.29112093429382235,1,0.2
maksssksksss718.png,400,267,with_mask,322,61,335,86,0.29112093429382235,2,0.2
maksssksksss718.png,400,267,with_mask,342,75,357,95,0.29112093429382235,2,0.2
maksssksksss238.png,400,267,with_mask,27,64,44,84,0.206286836935167,2,0.2
maksssksksss238.png,400,267,with_mask,56,72,72,93,0.206286836935167,2,0.2
maksssksksss238.png,400,267,with_mask,103,58,120,78,0.206286836935167,2,0.2
maksssksksss238.png,400,267,with_mask,152,89,169,108,0.206286836935167,2,0.2
maksssksksss238.png,400,267,with_mask,159,60,175,74,0.206286836935167,2,0.2
maksssksksss238.png,400,267,with_mask,213,47,229,67,0.206286836935167,2,0.2
maksssksksss238.png,400,267,with_mask,258,63,268,84,0.206286836935167,2,0.2
maksssksksss238.png,400,267,with_mask,278,69,293,91,0.206286836935167,2,0.2
maksssksksss238.png,400,267,with_mask,328,69,344,86,0.206286836935167,2,0.2
maksssksksss238.png,400,267,with_mask,354,75,369,93,0.206286836935167,2,0.2
maksssksksss757.png,301,400,without_mask,104,182,220,317,0.8239194499017681,3,0.8
maksssksksss336.png,400,267,without_mask,101,73,108,82,0.43789906679764246,3,0.4
maksssksksss336.png,400,267,with_mask,123,67,143,83,0.43789906679764246,2,0.4
maksssksksss336.png,400,267,without_mask,178,64,185,72,0.43789906679764246,3,0.4
maksssksksss336.png,400,267,with_mask,167,114,183,128,0.43789906679764246,2,0.4
maksssksksss336.png,400,267,with_mask,225,60,240,76,0.43789906679764246,2,0.4
maksssksksss336.png,400,267,with_mask,261,65,277,82,0.43789906679764246,2,0.4
maksssksksss336.png,400,267,without_mask,282,75,295,92,0.43789906679764246,3,0.4
maksssksksss336.png,400,267,with_mask,330,20,362,56,0.43789906679764246,2,0.4
maksssksksss705.png,400,225,with_mask,8,15,36,45,0.20628683693516703,2,0.2
maksssksksss705.png,400,225,with_mask,53,19,86,50,0.20628683693516703,2,0.2
maksssksksss705.png,400,225,with_mask,59,77,94,111,0.20628683693516703,2,0.2
maksssksksss705.png,400,225,with_mask,27,155,58,186,0.20628683693516703,2,0.2
maksssksksss705.png,400,225,with_mask,110,86,144,123,0.20628683693516703,2,0.2
maksssksksss705.png,400,225,with_mask,104,170,135,197,0.20628683693516703,2,0.2
maksssksksss705.png,400,225,with_mask,190,119,225,159,0.20628683693516703,2,0.2
maksssksksss705.png,400,225,with_mask,197,185,229,222,0.20628683693516703,2,0.2
maksssksksss705.png,400,225,with_mask,225,112,256,145,0.20628683693516703,2,0.2
maksssksksss705.png,400,225,with_mask,279,157,310,194,0.20628683693516703,2,0.2
maksssksksss705.png,400,225,with_mask,323,55,355,90,0.20628683693516703,2,0.2
maksssksksss705.png,400,225,with_mask,377,28,400,55,0.20628683693516703,2,0.2
maksssksksss705.png,400,225,with_mask,374,79,400,113,0.20628683693516703,2,0.2
maksssksksss705.png,400,225,with_mask,320,123,351,159,0.20628683693516703,2,0.2
maksssksksss705.png,400,225,with_mask,360,142,397,179,0.20628683693516703,2,0.2
maksssksksss705.png,400,225,with_mask,309,191,344,225,0.20628683693516703,2,0.2
maksssksksss445.png,400,267,with_mask,17,104,55,137,0.35898821218074656,2,0.3
maksssksksss445.png,400,267,with_mask,52,78,86,111,0.35898821218074656,2,0.3
maksssksksss445.png,400,267,mask_weared_incorrect,72,56,101,93,0.35898821218074656,1,0.3
maksssksksss445.png,400,267,with_mask,142,73,177,108,0.35898821218074656,2,0.3
maksssksksss445.png,400,267,with_mask,180,56,210,90,0.35898821218074656,2,0.3
maksssksksss445.png,400,267,with_mask,240,68,264,96,0.35898821218074656,2,0.3
maksssksksss445.png,400,267,with_mask,267,62,298,97,0.35898821218074656,2,0.3
maksssksksss445.png,400,267,with_mask,332,34,350,61,0.35898821218074656,2,0.3
maksssksksss445.png,400,267,with_mask,377,39,396,62,0.35898821218074656,2,0.3
maksssksksss445.png,400,267,mask_weared_incorrect,199,237,230,266,0.35898821218074656,1,0.3
maksssksksss394.png,400,218,with_mask,142,13,249,133,0.20628683693516703,2,0.2
maksssksksss74.png,400,301,with_mask,2,160,36,197,0.23004193743388246,2,0.2
maksssksksss74.png,400,301,with_mask,27,120,43,138,0.23004193743388246,2,0.2
maksssksksss74.png,400,301,with_mask,44,112,55,125,0.23004193743388246,2,0.2
maksssksksss74.png,400,301,with_mask,64,101,74,110,0.23004193743388246,2,0.2
maksssksksss74.png,400,301,with_mask,5,105,14,113,0.23004193743388246,2,0.2
maksssksksss74.png,400,301,with_mask,72,123,87,136,0.23004193743388246,2,0.2
maksssksksss74.png,400,301,with_mask,89,103,100,115,0.23004193743388246,2,0.2
maksssksksss74.png,400,301,with_mask,92,135,138,184,0.23004193743388246,2,0.2
maksssksksss74.png,400,301,with_mask,112,103,122,111,0.23004193743388246,2,0.2
maksssksksss74.png,400,301,with_mask,148,108,155,114,0.23004193743388246,2,0.2
maksssksksss74.png,400,301,with_mask,155,113,166,123,0.23004193743388246,2,0.2
maksssksksss74.png,400,301,with_mask,169,128,186,146,0.23004193743388246,2,0.2
maksssksksss74.png,400,301,with_mask,205,121,230,147,0.23004193743388246,2,0.2
maksssksksss74.png,400,301,with_mask,199,114,208,128,0.23004193743388246,2,0.2
maksssksksss74.png,400,301,with_mask,175,112,182,119,0.23004193743388246,2,0.2
maksssksksss74.png,400,301,with_mask,229,102,240,111,0.23004193743388246,2,0.2
maksssksksss74.png,400,301,with_mask,276,115,286,123,0.23004193743388246,2,0.2
maksssksksss74.png,400,301,with_mask,277,101,284,108,0.23004193743388246,2,0.2
maksssksksss74.png,400,301,with_mask,294,128,304,138,0.23004193743388246,2,0.2
maksssksksss74.png,400,301,with_mask,288,107,295,112,0.23004193743388246,2,0.2
maksssksksss74.png,400,301,with_mask,307,116,315,125,0.23004193743388246,2,0.2
maksssksksss74.png,400,301,with_mask,321,125,340,144,0.23004193743388246,2,0.2
maksssksksss74.png,400,301,with_mask,352,116,362,126,0.23004193743388246,2,0.2
maksssksksss74.png,400,301,with_mask,391,129,400,149,0.23004193743388246,2,0.2
maksssksksss74.png,400,301,with_mask,379,112,391,122,0.23004193743388246,2,0.2
maksssksksss74.png,400,301,without_mask,215,103,221,109,0.23004193743388246,3,0.2
maksssksksss143.png,301,400,with_mask,102,200,194,333,0.20628683693516703,2,0.2
maksssksksss486.png,400,217,with_mask,94,89,98,92,0.43789906679764246,2,0.4
maksssksksss486.png,400,217,without_mask,18,92,26,98,0.43789906679764246,3,0.4
maksssksksss486.png,400,217,without_mask,116,87,124,94,0.43789906679764246,3,0.4
maksssksksss486.png,400,217,with_mask,142,70,164,92,0.43789906679764246,2,0.4
maksssksksss486.png,400,217,with_mask,192,90,212,109,0.43789906679764246,2,0.4
maksssksksss486.png,400,217,with_mask,259,99,274,112,0.43789906679764246,2,0.4
maksssksksss486.png,400,217,without_mask,229,92,237,99,0.43789906679764246,3,0.4
maksssksksss486.png,400,217,with_mask,376,96,384,102,0.43789906679764246,2,0.4
maksssksksss319.png,400,250,with_mask,68,67,76,77,0.48702893373816747,2,0.4
maksssksksss319.png,400,250,without_mask,109,68,119,81,0.48702893373816747,3,0.4
maksssksksss319.png,400,250,without_mask,131,66,143,79,0.48702893373816747,3,0.4
maksssksksss319.png,400,250,with_mask,148,75,164,92,0.48702893373816747,2,0.4
maksssksksss319.png,400,250,with_mask,182,60,200,82,0.48702893373816747,2,0.4
maksssksksss319.png,400,250,without_mask,193,70,200,83,0.48702893373816747,3,0.4
maksssksksss319.png,400,250,with_mask,209,68,225,87,0.48702893373816747,2,0.4
maksssksksss319.png,400,250,without_mask,226,80,234,91,0.48702893373816747,3,0.4
maksssksksss319.png,400,250,with_mask,234,79,249,95,0.48702893373816747,2,0.4
maksssksksss319.png,400,250,with_mask,285,82,302,99,0.48702893373816747,2,0.4
maksssksksss319.png,400,250,without_mask,367,66,373,85,0.48702893373816747,3,0.4
maksssksksss843.png,400,400,with_mask,1,132,59,215,0.20628683693516703,2,0.2
maksssksksss843.png,400,400,with_mask,139,128,224,210,0.20628683693516703,2,0.2
maksssksksss843.png,400,400,with_mask,331,205,400,277,0.20628683693516703,2,0.2
maksssksksss509.png,400,225,with_mask,151,1,242,57,0.20628683693516703,2,0.2
maksssksksss118.png,400,267,with_mask,138,79,176,116,0.20628683693516703,2,0.2
maksssksksss118.png,400,267,with_mask,217,70,255,107,0.20628683693516703,2,0.2
maksssksksss416.png,400,226,with_mask,130,20,149,39,0.20628683693516703,2,0.2
maksssksksss416.png,400,226,with_mask,173,82,196,102,0.20628683693516703,2,0.2
maksssksksss416.png,400,226,with_mask,276,77,295,99,0.20628683693516703,2,0.2
maksssksksss416.png,400,226,with_mask,300,93,318,120,0.20628683693516703,2,0.2
maksssksksss250.png,400,267,with_mask,180,64,222,107,0.7587426326129666,2,0.7
maksssksksss250.png,400,267,without_mask,85,65,118,103,0.7587426326129666,3,0.7
maksssksksss250.png,400,267,without_mask,135,36,154,64,0.7587426326129666,3,0.7
maksssksksss250.png,400,267,mask_weared_incorrect,26,42,59,85,0.7587426326129666,1,0.7
maksssksksss250.png,400,267,mask_weared_incorrect,341,32,385,85,0.7587426326129666,1,0.7
maksssksksss759.png,400,267,with_mask,91,80,140,140,0.4121643745907007,2,0.4
maksssksksss759.png,400,267,with_mask,154,103,206,163,0.4121643745907007,2,0.4
maksssksksss759.png,400,267,without_mask,273,87,339,146,0.4121643745907007,3,0.4
maksssksksss635.png,301,400,with_mask,79,112,232,318,0.20628683693516703,2,0.2
maksssksksss206.png,400,298,with_mask,82,75,122,119,0.4561333497053045,2,0.4
maksssksksss206.png,400,298,with_mask,171,67,206,108,0.4561333497053045,2,0.4
maksssksksss206.png,400,298,with_mask,270,35,318,83,0.4561333497053045,2,0.4
maksssksksss206.png,400,298,with_mask,221,86,230,98,0.4561333497053045,2,0.4
maksssksksss206.png,400,298,with_mask,262,81,271,91,0.4561333497053045,2,0.4
maksssksksss206.png,400,298,mask_weared_incorrect,68,98,83,115,0.4561333497053045,1,0.4
maksssksksss206.png,400,298,without_mask,326,83,336,96,0.4561333497053045,3,0.4
maksssksksss206.png,400,298,without_mask,359,83,369,94,0.4561333497053045,3,0.4
maksssksksss490.png,301,400,with_mask,85,149,212,280,0.20628683693516703,2,0.2
maksssksksss409.png,301,400,with_mask,91,208,172,320,0.20628683693516703,2,0.2
maksssksksss440.png,400,225,with_mask,81,25,102,47,0.3971635559921415,2,0.3
maksssksksss440.png,400,225,mask_weared_incorrect,101,30,114,50,0.3971635559921415,1,0.3
maksssksksss440.png,400,225,with_mask,122,48,134,62,0.3971635559921415,2,0.3
maksssksksss440.png,400,225,with_mask,158,46,172,61,0.3971635559921415,2,0.3
maksssksksss440.png,400,225,with_mask,184,49,216,77,0.3971635559921415,2,0.3
maksssksksss440.png,400,225,with_mask,240,40,253,60,0.3971635559921415,2,0.3
maksssksksss440.png,400,225,with_mask,303,29,323,52,0.3971635559921415,2,0.3
maksssksksss440.png,400,225,mask_weared_incorrect,353,30,371,51,0.3971635559921415,1,0.3
maksssksksss443.png,301,400,without_mask,89,155,187,264,0.8239194499017681,3,0.8
maksssksksss457.png,400,300,with_mask,270,98,313,142,0.3092256057629339,2,0.3
maksssksksss457.png,400,300,with_mask,189,60,228,100,0.3092256057629339,2,0.3
maksssksksss457.png,400,300,with_mask,122,73,150,100,0.3092256057629339,2,0.3
maksssksksss457.png,400,300,without_mask,6,68,41,109,0.3092256057629339,3,0.3
maksssksksss457.png,400,300,with_mask,334,92,351,110,0.3092256057629339,2,0.3
maksssksksss457.png,400,300,with_mask,389,56,400,83,0.3092256057629339,2,0.3
maksssksksss182.png,400,267,without_mask,117,48,167,98,0.5151031434184676,3,0.5
maksssksksss182.png,400,267,with_mask,206,49,271,109,0.5151031434184676,2,0.5
maksssksksss595.png,400,267,with_mask,46,78,65,96,0.20628683693516703,2,0.2
maksssksksss595.png,400,267,with_mask,118,75,134,93,0.20628683693516703,2,0.2
maksssksksss595.png,400,267,with_mask,157,76,173,96,0.20628683693516703,2,0.2
maksssksksss595.png,400,267,with_mask,175,68,191,87,0.20628683693516703,2,0.2
maksssksksss595.png,400,267,with_mask,243,77,260,96,0.20628683693516703,2,0.2
maksssksksss595.png,400,267,with_mask,294,78,311,98,0.20628683693516703,2,0.2
maksssksksss786.png,400,290,with_mask,38,222,67,247,0.3971635559921415,2,0.3
maksssksksss786.png,400,290,with_mask,91,250,131,270,0.3971635559921415,2,0.3
maksssksksss786.png,400,290,with_mask,177,71,221,107,0.3971635559921415,2,0.3
maksssksksss786.png,400,290,mask_weared_incorrect,244,64,297,122,0.3971635559921415,1,0.3
maksssksksss634.png,400,300,mask_weared_incorrect,126,62,147,91,0.5515717092337917,1,0.5
maksssksksss634.png,400,300,with_mask,184,91,201,115,0.5515717092337917,2,0.5
maksssksksss634.png,400,300,with_mask,307,86,323,105,0.5515717092337917,2,0.5
maksssksksss634.png,400,300,without_mask,370,95,381,108,0.5515717092337917,3,0.5
maksssksksss782.png,400,226,mask_weared_incorrect,202,145,228,174,0.5880402750491159,1,0.5
maksssksksss782.png,400,226,with_mask,289,86,327,127,0.5880402750491159,2,0.5
maksssksksss712.png,301,400,with_mask,90,213,171,321,0.20628683693516703,2,0.2
maksssksksss47.png,400,268,with_mask,152,64,285,207,0.20628683693516703,2,0.2
maksssksksss375.png,400,310,without_mask,259,76,277,94,0.8239194499017681,3,0.8
maksssksksss375.png,400,310,without_mask,273,192,289,210,0.8239194499017681,3,0.8
maksssksksss580.png,267,400,with_mask,100,57,148,100,0.20628683693516703,2,0.2
maksssksksss127.png,267,400,with_mask,98,46,130,80,0.20628683693516703,2,0.2
maksssksksss69.png,400,351,with_mask,145,93,280,241,0.20628683693516703,2,0.2
maksssksksss50.png,400,292,with_mask,206,83,238,114,0.20628683693516703,2,0.2
maksssksksss50.png,400,292,with_mask,226,51,262,82,0.20628683693516703,2,0.2
maksssksksss676.png,400,267,with_mask,20,124,49,158,0.20628683693516703,2,0.2
maksssksksss676.png,400,267,with_mask,34,219,73,267,0.20628683693516703,2,0.2
maksssksksss676.png,400,267,with_mask,88,154,114,187,0.20628683693516703,2,0.2
maksssksksss676.png,400,267,with_mask,107,99,124,119,0.20628683693516703,2,0.2
maksssksksss676.png,400,267,with_mask,133,84,148,105,0.20628683693516703,2,0.2
maksssksksss676.png,400,267,with_mask,192,112,210,135,0.20628683693516703,2,0.2
maksssksksss676.png,400,267,with_mask,215,82,231,103,0.20628683693516703,2,0.2
maksssksksss676.png,400,267,with_mask,264,108,279,125,0.20628683693516703,2,0.2
maksssksksss676.png,400,267,with_mask,302,120,316,141,0.20628683693516703,2,0.2
maksssksksss676.png,400,267,with_mask,340,142,356,172,0.20628683693516703,2,0.2
maksssksksss676.png,400,267,with_mask,232,72,249,94,0.20628683693516703,2,0.2
maksssksksss438.png,400,225,with_mask,78,22,92,36,0.20628683693516703,2,0.2
maksssksksss438.png,400,225,with_mask,152,13,166,28,0.20628683693516703,2,0.2
maksssksksss438.png,400,225,with_mask,233,32,246,46,0.20628683693516703,2,0.2
maksssksksss438.png,400,225,with_mask,293,28,304,46,0.20628683693516703,2,0.2
maksssksksss691.png,400,267,with_mask,316,105,360,134,0.20628683693516703,2,0.2
maksssksksss691.png,400,267,with_mask,258,75,287,110,0.20628683693516703,2,0.2
maksssksksss691.png,400,267,with_mask,232,74,261,105,0.20628683693516703,2,0.2
maksssksksss691.png,400,267,with_mask,204,64,232,93,0.20628683693516703,2,0.2
maksssksksss691.png,400,267,with_mask,163,66,188,94,0.20628683693516703,2,0.2
maksssksksss691.png,400,267,with_mask,152,62,166,89,0.20628683693516703,2,0.2
maksssksksss691.png,400,267,with_mask,138,67,152,90,0.20628683693516703,2,0.2
maksssksksss691.png,400,267,with_mask,112,43,134,67,0.20628683693516703,2,0.2
maksssksksss691.png,400,267,with_mask,94,56,116,78,0.20628683693516703,2,0.2
maksssksksss691.png,400,267,with_mask,42,64,55,79,0.20628683693516703,2,0.2
maksssksksss691.png,400,267,with_mask,3,54,18,72,0.20628683693516703,2,0.2
maksssksksss84.png,512,354,with_mask,64,129,110,174,0.20628683693516703,2,0.2
maksssksksss84.png,512,354,with_mask,166,136,222,196,0.20628683693516703,2,0.2
maksssksksss84.png,512,354,with_mask,383,126,430,184,0.20628683693516703,2,0.2
maksssksksss549.png,400,283,with_mask,145,98,181,132,0.20628683693516703,2,0.2
maksssksksss221.png,400,300,with_mask,21,211,53,242,0.2680500982318271,2,0.2
maksssksksss221.png,400,300,with_mask,129,187,161,219,0.2680500982318271,2,0.2
maksssksksss221.png,400,300,with_mask,208,189,234,223,0.2680500982318271,2,0.2
maksssksksss221.png,400,300,with_mask,350,217,395,251,0.2680500982318271,2,0.2
maksssksksss221.png,400,300,with_mask,377,151,389,162,0.2680500982318271,2,0.2
maksssksksss221.png,400,300,with_mask,255,156,260,165,0.2680500982318271,2,0.2
maksssksksss221.png,400,300,with_mask,229,153,234,159,0.2680500982318271,2,0.2
maksssksksss221.png,400,300,with_mask,155,156,161,163,0.2680500982318271,2,0.2
maksssksksss221.png,400,300,without_mask,112,158,119,166,0.2680500982318271,3,0.2
maksssksksss221.png,400,300,with_mask,299,182,304,190,0.2680500982318271,2,0.2
maksssksksss694.png,400,280,with_mask,101,81,117,97,0.20628683693516703,2,0.2
maksssksksss694.png,400,280,with_mask,155,101,169,116,0.20628683693516703,2,0.2
maksssksksss694.png,400,280,with_mask,231,95,239,111,0.20628683693516703,2,0.2
maksssksksss694.png,400,280,with_mask,274,121,287,131,0.20628683693516703,2,0.2
maksssksksss694.png,400,280,with_mask,294,104,307,120,0.20628683693516703,2,0.2
maksssksksss694.png,400,280,with_mask,367,126,377,139,0.20628683693516703,2,0.2
maksssksksss662.png,400,261,with_mask,49,80,67,97,0.20628683693516703,2,0.2
maksssksksss662.png,400,261,with_mask,96,47,110,62,0.20628683693516703,2,0.2
maksssksksss662.png,400,261,with_mask,213,57,230,77,0.20628683693516703,2,0.2
maksssksksss662.png,400,261,with_mask,350,43,372,67,0.20628683693516703,2,0.2
maksssksksss601.png,301,400,with_mask,84,163,184,300,0.20628683693516703,2,0.2
maksssksksss750.png,400,268,without_mask,73,168,79,177,0.8239194499017681,3,0.8
maksssksksss750.png,400,268,without_mask,133,153,140,163,0.8239194499017681,3,0.8
maksssksksss750.png,400,268,without_mask,191,152,197,163,0.8239194499017681,3,0.8
maksssksksss750.png,400,268,without_mask,225,154,234,166,0.8239194499017681,3,0.8
maksssksksss750.png,400,268,without_mask,261,152,271,163,0.8239194499017681,3,0.8
maksssksksss750.png,400,268,without_mask,287,158,296,169,0.8239194499017681,3,0.8
maksssksksss750.png,400,268,without_mask,346,152,356,163,0.8239194499017681,3,0.8
maksssksksss308.png,400,200,with_mask,209,64,232,84,0.20628683693516703,2,0.2
maksssksksss308.png,400,200,with_mask,238,53,261,77,0.20628683693516703,2,0.2
maksssksksss308.png,400,200,with_mask,270,77,286,96,0.20628683693516703,2,0.2
maksssksksss256.png,400,268,with_mask,44,47,60,66,0.20628683693516703,2,0.2
maksssksksss256.png,400,268,with_mask,89,50,109,70,0.20628683693516703,2,0.2
maksssksksss256.png,400,268,with_mask,128,58,144,73,0.20628683693516703,2,0.2
maksssksksss256.png,400,268,with_mask,162,21,185,47,0.20628683693516703,2,0.2
maksssksksss256.png,400,268,with_mask,189,40,202,53,0.20628683693516703,2,0.2
maksssksksss256.png,400,268,with_mask,215,39,235,59,0.20628683693516703,2,0.2
maksssksksss256.png,400,268,with_mask,244,90,262,110,0.20628683693516703,2,0.2
maksssksksss256.png,400,268,with_mask,265,32,285,52,0.20628683693516703,2,0.2
maksssksksss256.png,400,268,with_mask,299,47,318,68,0.20628683693516703,2,0.2
maksssksksss256.png,400,268,with_mask,329,55,342,70,0.20628683693516703,2,0.2
